Price,Car,Mileage,Ext_color,Int_color,Transmission,Drivetrain
6142,2015 Nissan Versa Note SV,80704.0,Blue,Gray,CVT,FWD
4822,2011 Nissan Versa 1.8 S,82674.0,White,Black,Automatic,FWD
9999,2010 Lexus RX 350 Base,115332.0,Black,Gray,Automatic,FWD
8400,2014 Chevrolet Equinox 1LT,73000.0,White,Black,Automatic,4x2/2-wheel drive
8191,2018 Toyota Yaris iA Base,43981.0,White,Black,Manual,FWD
9291,2019 Kia Rio S,30709.0,Black,Black,Automatic,FWD
8995,2017 Chevrolet Sonic LT,44204.0,Black,Black,Automatic,FWD
8990,2016 Toyota Corolla LE,76979.0,Blue,Gray,CVT,FWD
8498,2017 Hyundai Elantra SE,76910.0,Blue,Beige,Automatic,FWD
9997,2015 Kia Soul +,55118.0,Black,Black,Automatic,FWD
7995,2010 Jeep Grand Cherokee Laredo,106660.0,Black,Black,Automatic,RWD
10000,2012 Toyota Sienna LE,115080.0,White,Beige,Automatic,FWD
9982,2015 Kia Soul Base,54845.0,Othe,Othe,Automatic,FWD
8700,2013 Hyundai Veloster Base,71804.0,Blue,Black,Automatic,FWD
7494,2010 Mazda Mazda6 i Grand Touring,99803.0,Silve,Black,Automatic,FWD
8900,2014 Mazda Mazda3 i Touring,93971.0,Silve,Black,Automatic,FWD
9795,2018 Nissan Versa S Plus,31415.0,Gray,Gray,CVT,FWD
9891,2016 Kia Soul Base,63359.0,White,Gray,Automatic,FWD
9999,2014 Hyundai Santa Fe Sport 2.4L,121654.0,Black,Beige,Automatic,FWD
8993,2012 Honda Accord SE,100166.0,Black,White,Automatic,FWD
7998,2015 Kia Soul Base,64186.0,Green,Black,Manual,FWD
7999,2010 Cadillac SRX Luxury Collection,142428.0,Black,Black,Automatic,FWD
7990,2010 BMW 328 i,97290.0,Blue,Othe,Automatic,RWD
8989,2015 Mazda Mazda3 i SV,97911.0,Black,Black,Automatic,FWD
8991,2016 Hyundai Elantra SE,88000.0,White,Gray,Automatic,FWD
7888,2013 Toyota Corolla S,143018.0,White,Black,Automatic,FWD
5988,2010 Volkswagen CC Sport,122369.0,Black,Black,Automatic,FWD
7989,2011 Mercedes-Benz C 300,112873.0,Gray,Black,Automatic,RWD
9390,2013 Honda Accord Sport,133073.0,Silve,Black,CVT,FWD
5298,2016 Ford Fiesta SE,149523.0,Gray,Black,Automatic,FWD
7997,2012 MINI Cooper Base,90780.0,Silve,Othe,Automatic,FWD
6788,2016 Hyundai Elantra SE,110224.0,Silve,Gray,Automatic,FWD
3895,2012 Ford Fiesta S,131342.0,Blue,Black,Manual,FWD
6997,2011 Mitsubishi Outlander Sport ES,132251.0,Black,Black,Manual,FWD
5998,2014 Hyundai Accent GS,125729.0,Red,Gray,Automatic,FWD
7995,2016 Hyundai Elantra GT Base,101900.0,Red,Black,Automatic,FWD
5499,2014 Chevrolet Spark LS,92028.0,Red,Silve,CVT,FWD
7900,2016 Kia Soul Base,59605.0,White,Black,Manual,FWD
9900,2012 Honda CR-V EX,106947.0,Black,Gray,Automatic,FWD
5999,2013 Hyundai Elantra GLS,119494.0,Gray,Gray,Automatic,FWD
9700,2017 Kia Soul +,97902.0,Green,Black,Automatic,FWD
8991,2012 Kia Optima EX,100841.0,White,Gray,Automatic,FWD
8500,2012 Honda Accord LX,86052.0,Red,Othe,Automatic,FWD
8993,2010 Honda CR-V EX-L,130113.0,Silve,Black,Automatic,FWD
9592,2014 Ford Escape SE,100446.0,Silve,Black,Automatic,4x4/4-wheel drive
7995,2013 Hyundai Veloster Base,93365.0,White,Black,Automatic,FWD
6995,2010 Audi A4 2.0T Premium,120913.0,Black,Black,CVT,FWD
8995,2012 Ford Fusion SE,60802.0,Red,Black,Automatic,FWD
6492,2011 Honda Civic LX,100668.0,Red,Othe,Automatic,FWD
9887,2014 Ford Escape SE,91966.0,Othe,Othe,Automatic,FWD
9250,2017 Ford Fiesta SE,20736.0,Silve,Black,Automatic,FWD
8700,2013 Kia Soul +,78516.0,Black,Black,Automatic,FWD
9950,2014 Ford Focus Titanium,49000.0,Black,Black,Automatic,FWD
3998,2010 Ford Focus SE,107103.0,Silve,Black,Automatic,FWD
9480,2016 Jeep Patriot Sport,67738.0,Black,Gray,Manual,FWD
7922,2012 Volvo S60 T5,105261.0,Black,Beige,Automatic,FWD
8888,2018 Mitsubishi Mirage ES,44547.0,Orange,Gray,CVT,FWD
7893,2013 Honda Civic LX,106444.0,Gray,Gray,Automatic,FWD
9999,2015 Kia Soul,91737.0,White,Othe,Automatic,FWD
8250,2010 Honda Accord EX-L,141098.0,White,White,Automatic,FWD
9995,2017 Volkswagen Jetta 1.4T S,86116.0,White,Black,Automatic,FWD
9991,2014 Honda Civic LX,91321.0,White,Beige,CVT,FWD
5994,2010 Kia Soul !,122618.0,Silve,Black,Manual,FWD
8990,2015 Volkswagen Passat 1.8T Sport,98432.0,Silve,Gray,Automatic,FWD
9782,2014 Kia Optima EX,101552.0,White,Beige,Automatic,FWD
8200,2014 Hyundai Tucson Limited,99763.0,Blue,Beige,Automatic,FWD
3200,2012 Ford Fiesta SE,130850.0,Red,Gray,Automatic,4x2/2-wheel drive
8588,2015 Mitsubishi Outlander Sport ES,93922.0,Blue,Black,CVT,FWD
6289,2013 Mazda Mazda2 Touring,76091.0,Silve,Black,Automatic,FWD
7500,2011 Kia Sorento LX,141000.0,Black,Gray,Automatic,FWD
3988,2010 Kia Optima LX,140518.0,White,Gray,Automatic,FWD
6988,2010 Honda Civic LX,123393.0,Gray,Gray,Automatic,FWD
9991,2016 Kia Soul Base,54313.0,Green,Black,Automatic,FWD
9501,2016 Kia Soul Base,72515.0,Gray,Black,Automatic,FWD
8000,2015 Ford Focus SE,65200.0,Red,Beige,Automanual,AWD
9450,2012 Volkswagen Tiguan SE,61729.0,Silve,Gray,Automatic,FWD
7591,2012 Ford Escape XLT,120565.0,Black,Othe,Automatic,FWD
8990,2010 Mazda Mazda3 s Sport,95091.0,Red,Beige,Automatic,FWD
8681,2010 Buick Enclave 1XL,114436.0,Red,Beige,Automatic,FWD
7000,2010 Hyundai Sonata GLS,52393.0,Silve,Gray,Automatic,FWD
6995,2010 Hyundai Accent GLS,75869.0,Silve,Gray,Automatic,FWD
9980,2010 Ford Mustang V6,113312.0,Silve,Black,Automatic,RWD
3999,2014 Kia Soul Base,142145.0,Gray,Black,Manual,FWD
9798,2016 Kia Soul Base,8113.0,Black,Black,Manual,FWD
9789,2014 Honda Civic LX,44174.0,Black,Othe,CVT,FWD
6791,2013 Honda Civic EX,109481.0,Black,Gray,Automatic,FWD
9599,2013 Kia Rio EX,64476.0,White,Black,Automatic,FWD
6900,2010 Honda Odyssey EX,121222.0,Blue,Gray,Automatic,FWD
7443,2014 Kia Soul Base,104572.0,Gray,Black,Automatic,FWD
8990,2013 Toyota Camry SE,142327.0,Black,Gray,Automatic,FWD
6995,2012 Ford Focus SE,94632.0,Yellow,Black,Automatic,FWD
8991,2014 Nissan Rogue Select S,99262.0,White,Othe,CVT,FWD
8100,2012 Hyundai Veloster Base,51750.0,Black,Red,Automatic,FWD
5490,2014 Chevrolet Cruze LS,99995.0,Red,Black,Automatic,FWD
3600,2011 Honda Element EX,128604.0,White,Gray,Automatic,4x4/4-wheel drive
8995,2014 Nissan Altima 2.5 SV,83195.0,Gray,Black,CVT,FWD
6999,2011 Suzuki SX4 Base,83937.0,Silve,Othe,Manual,AWD
7495,2013 Hyundai Elantra GS,79413.0,Blue,Gray,Automatic,FWD
9790,2018 Ford Fiesta SE,37723.0,Silve,Black,Automatic,FWD
9250,2019 Ford Fiesta SE,36965.0,Black,Othe,Other / Unknown,FWD
8599,2014 Nissan Versa 1.6 SV,110023.0,White,Black,CVT,FWD
8700,2011 Acura TSX 2.4,95425.0,Gray,Beige,Automatic,FWD
8500,2016 Mazda Mazda6 i Sport,124279.0,Blue,Black,Automatic,FWD
9795,2018 Nissan Versa 1.6 SV,36339.0,Silve,Gray,CVT,FWD
8394,2014 Mazda Mazda6 i Touring,112147.0,Blue,Beige,Automatic,FWD
9670,2018 Nissan Versa 1.6 SV,37485.0,Silve,Gray,CVT,FWD
8000,2010 Ford Mustang V6,95867.0,Gray,Black,Automatic,RWD
8000,2016 Kia Rio LX,22000.0,Yellow,Black,Automatic,4x2/2-wheel drive
8990,2014 Volkswagen Jetta SE,98679.0,Gold,Othe,Automatic,FWD
4795,2012 Nissan Sentra 2.0 SR,116000.0,White,Gray,Automatic,FWD
9798,2017 Volkswagen Jetta 1.4T S,48613.0,Black,Black,Automatic,FWD
6991,2016 Ford Focus SE,129349.0,White,Gray,Automatic,FWD
5495,2012 Mitsubishi Lancer ES,140988.0,Blue,Othe,CVT,FWD
9495,2015 Toyota Corolla S Premium,130647.0,Gray,Othe,CVT,FWD
7495,2016 Kia Forte LX,92106.0,Gray,Black,Manual,FWD
8995,2017 Dodge Grand Caravan SE,114000.0,Silve,Black,Automatic,FWD
4500,2011 Volkswagen Jetta SE,126535.0,Silve,Black,Automatic,FWD
6989,2015 Chevrolet Spark 1LT,53408.0,Silve,Gray,Automatic,FWD
9998,2019 Mitsubishi Mirage G4 ES,27754.0,White,Othe,CVT,FWD
6988,2015 Hyundai Sonata SE,200625.0,Silve,Gray,Automatic,FWD
7992,2014 Kia Soul +,95266.0,Red,Black,Automatic,FWD
8888,2017 Nissan Versa 1.6 SV,108724.0,Silve,Othe,CVT,FWD
7999,2013 GMC Terrain SLE-1,136191.0,Beige,Gray,Automatic,FWD
9492,2012 Toyota Camry SE,101991.0,Black,Black,Automatic,FWD
6969,2013 Hyundai Veloster Base,90504.0,Black,Black,Automatic,FWD
6073,2015 Kia Soul Base,131250.0,Black,Gray,Automatic,FWD
9341,2013 Kia Sorento LX,96018.0,Black,Gray,Automatic,FWD
7488,2013 MINI Hardtop Cooper,74653.0,Blue,Gray,Automatic,FWD
7250,2010 Honda Accord EX,140675.0,Gray,Black,Automatic,FWD
5750,2010 Ford Escape XLT,118539.0,Blue,Gray,Automatic,FWD
6741,2012 Honda Civic LX,111466.0,Silve,Gray,Automatic,FWD
9485,2013 Honda Accord EX-L,143739.0,Silve,Black,CVT,FWD
9495,2011 Audi A4 2.0T Premium,91121.0,Black,Beige,CVT,FWD
7334,2013 MINI Hardtop Cooper,83803.0,Black,Black,Other / Unknown,FWD
8988,2018 Ford Fiesta S,31584.0,Silve,Silve,Automatic,FWD
9977,2011 Toyota Sienna Base,108057.0,White,Gray,Automatic,FWD
8999,2013 BMW 328 i,99761.0,Black,Black,Automatic,RWD
10000,2015 Kia Sorento LX,129325.0,Silve,Black,Automatic,FWD
8950,2016 Kia Rio LX,25565.0,White,Black,Automatic,FWD
6900,2011 Dodge Journey Crew,123460.0,Red,Black,Automatic,AWD
9339,2013 MINI Hardtop Cooper,61322.0,Green,Black,Automatic,FWD
8790,2015 Kia Optima EX,100568.0,Silve,Gray,Automatic,FWD
9599,2013 Hyundai Elantra GLS,93630.0,White,Beige,Automatic,FWD
6616,2010 Nissan Altima 2.5 SL,104357.0,White,Gray,CVT,FWD
5550,2014 Chevrolet Spark LS,107861.0,Blue,Silve,Automatic,FWD
8879,2014 Kia Soul +,74461.0,Yellow,Black,Automatic,FWD
7995,2011 Chevrolet Cruze LTZ,101677.0,Blue,Black,Automatic,FWD
8995,2014 Ford Escape S,99978.0,Black,Black,Automatic,FWD
9485,2015 Chevrolet Cruze LTZ,106090.0,Gray,Othe,Automatic,FWD
9445,2015 Kia Forte SX,109416.0,Red,Othe,Automatic,FWD
10000,2016 Kia Soul +,69631.0,White,Black,Automatic,FWD
8994,2011 GMC Terrain SLE-2,108954.0,Black,Black,Automatic,AWD
9899,2015 Kia Forte EX,100117.0,Silve,Black,Automatic,FWD
6850,2010 Subaru Outback 2.5 i,130.0,Blue,Gray,CVT,AWD
6500,2010 Toyota Sienna LE,154700.0,Silve,Gray,Automatic,FWD
7993,2012 Honda Accord LX,143702.0,Gray,Gray,Automatic,FWD
9995,2010 Mazda MazdaSpeed3 Sport,104956.0,Red,Black,Manual,FWD
6285,2013 Toyota Corolla LE,149965.0,Black,Beige,Automatic,FWD
7220,2012 Honda Accord LX,128530.0,Silve,Black,Automatic,FWD
8995,2012 Volkswagen Jetta GLI Autobahn,90878.0,Red,Othe,Automatic,FWD
7988,2011 Honda CR-V LX,130829.0,Blue,Beige,Automatic,FWD
6991,2015 Kia Soul Base,105331.0,Black,Black,Automatic,FWD
9991,2012 Hyundai Elantra GLS,52786.0,Blue,Gray,Automatic,FWD
7612,2013 Ford Edge SE,149563.0,Black,Othe,Automatic,FWD
9990,2012 Lexus ES 350 Base,142650.0,White,Beige,Automatic,FWD
7950,2010 Honda Civic LX,103856.0,White,Othe,Automatic,FWD
6599,2013 Kia Rio LX,89740.0,Silve,Black,Automatic,FWD
7500,2018 Mitsubishi Mirage ES,86497.0,White,Gray,CVT,FWD
9865,2012 Ford Fusion SE,106754.0,Silve,Othe,Automatic,FWD
9274,2011 Toyota Corolla S,114317.0,Silve,Othe,Automatic,FWD
6466,2011 Ford Fiesta SE,139785.0,Green,Othe,Automatic,FWD
9494,2014 Kia Soul Base,90684.0,Gray,Gray,Automatic,FWD
9850,2012 Lincoln MKZ Base,80086.0,Black,Black,Automatic,AWD
6000,2014 Ford Focus SE,103000.0,White,Black,Automatic,Unknown
9000,2010 Mercedes-Benz ML 350,132850.0,Gray,Gray,Automatic,AWD
8995,2010 Honda Accord LX-P,104553.0,Beige,White,Automatic,FWD
7995,2013 Jeep Patriot Sport,111000.0,Gray,Gray,Automatic,4x2/2-wheel drive
7995,2010 Mazda Mazda3 s Sport,135826.0,Blue,Black,Automatic,FWD
8995,2012 Chrysler 200 Touring,74501.0,White,Black,Automatic,FWD
8795,2016 Hyundai Accent SE,73701.0,White,Gray,Automatic,FWD
8724,2012 Ford Fusion SE,93178.0,Red,Black,Automatic,FWD
6600,2014 Mazda Mazda2 Touring,138297.0,Black,Black,Automatic,FWD
5988,2011 Toyota Corolla LE,141947.0,Gold,Beige,Automatic,FWD
6877,2014 Chevrolet Spark 1LT,57186.0,White,Silve,CVT,FWD
9990,2015 Dodge Journey SXT,87174.0,Blue,Black,Automatic,FWD
6449,2011 Kia Forte Koup SX,91864.0,Red,Black,Automatic,FWD
7777,2012 Ford Fusion SE,123070.0,Red,Gray,Automatic,FWD
7990,2016 Hyundai Accent SE,61154.0,Red,Gray,Automatic,FWD
9990,2012 MINI Cooper Base,58364.0,Green,Othe,Automatic,FWD
9999,2015 Chevrolet Sonic LS,12697.0,Black,Black,Automatic,FWD
9999,2019 Nissan Versa 1.6 S+,16719.0,Silve,Gray,CVT,FWD
6999,2013 MINI Hardtop Cooper,83749.0,Red,Othe,Other / Unknown,FWD
3950,2016 Kia Optima LX,92409.0,White,Black,Automatic,FWD
2800,2010 Ford Focus SEL,80581.0,Red,Black,Automatic,FWD
2450,2011 Nissan Rogue S,133987.0,Black,Gray,CVT,AWD
9800,2015 Toyota Tacoma FT,127706.0,Silve,Gray,Manual,4x4/4-wheel drive
9927,2018 Nissan Versa 1.6 SV,45050.0,Blue,Gray,Automatic,FWD
7995,2017 Kia Forte LX,66602.0,Gray,Black,Automatic,FWD
5900,2010 Volvo S80 3.2,98230.0,Black,Othe,Automatic,FWD
8990,2016 Chevrolet Malibu Limited LT,81048.0,Silve,Othe,Automatic,FWD
8990,2012 BMW X5 xDrive35i,150154.0,Blue,Othe,Automatic,AWD
3990,2013 Chevrolet Impala LT,133346.0,White,Othe,Automatic,FWD
7000,2016 Ford Focus SE,85230.0,Red,Black,Automatic,FWD
3200,2010 Kia Soul +,180696.0,Green,Black,Automatic,Unknown
4950,2012 Hyundai Accent GLS,114205.0,Blue,Gray,Automatic,FWD
6943,2013 Hyundai Elantra GLS,96532.0,Gray,Gray,Automatic,FWD
4995,2010 Nissan Altima 2.5 S,155337.0,Gray,Gray,CVT,FWD
9999,2010 Nissan Murano SL,73238.0,Silve,Black,CVT,AWD
8990,2014 Ford Escape SE,75439.0,Black,Black,Automatic,4x4/4-wheel drive
6495,2011 Nissan Altima 2.5 S,135279.0,Red,Gray,CVT,FWD
7995,2013 Volkswagen Jetta SE,109626.0,Black,Othe,Automatic,FWD
5995,2012 Ford Escape XLS,124749.0,Blue,Black,Automatic,FWD
8495,2014 RAM Cargo Tradesman,103878.0,White,Black,Automatic,FWD
8900,2013 Chevrolet Volt Base,88000.0,Black,Black,Automatic,FWD
5498,2012 Chevrolet Malibu LS,155889.0,White,Black,Automatic,FWD
3799,2013 Chrysler 200 Touring,229569.0,Silve,Black,Automatic,FWD
10000,2018 Nissan Versa 1.6 SL,23816.0,Blue,Gray,Automatic,RWD
9477,2017 Nissan Versa 1.6 SV,48818.0,Gray,Gray,CVT,FWD
9977,2016 Subaru Legacy 2.5i Limited,132614.0,Gray,White,CVT,AWD
8999,2013 Kia Sorento LX,99526.0,Gray,Othe,Automatic,FWD
7495,2010 Toyota Camry SE,128578.0,Silve,Othe,Automatic,FWD
7748,2011 Mazda CX-9 Sport,130792.0,Silve,Black,Automatic,FWD
8252,2013 Toyota Corolla LE,104764.0,White,Othe,Automatic,FWD
7251,2013 Toyota Corolla L,116393.0,White,Beige,Automatic,FWD
9798,2013 Subaru Outback 3.6R Limited,126280.0,Black,Beige,Automatic,AWD
9179,2015 Kia Soul +,68987.0,Red,Black,Automatic,FWD
9995,2016 Toyota Corolla L,74798.0,Gray,Othe,Automatic,FWD
4988,2012 Dodge Caliber SXT Plus,80108.0,Black,Gray,CVT,FWD
5500,2011 Kia Soul +,148225.0,White,Black,Automatic,FWD
6750,2011 Toyota Camry,134755.0,Silve,Gray,Other / Unknown,FWD
8201,2015 Nissan Altima 2.5 S,100785.0,Blue,Gray,CVT,FWD
7356,2015 Hyundai Elantra SE,106952.0,Gray,Gray,Automatic,FWD
9194,2012 Hyundai Veracruz Limited,108855.0,Silve,Black,Automatic,FWD
6991,2013 Mazda Mazda6 i Sport,83000.0,Red,Black,Automatic,FWD
6995,2012 Honda Odyssey EX,213916.0,Gray,Othe,Automatic,FWD
7298,2016 Nissan Versa Note SV,65541.0,Red,Gray,CVT,FWD
3999,2010 Honda Civic LX,152198.0,Blue,Gray,Automatic,FWD
8265,2015 Mitsubishi Outlander Sport ES,94326.0,Black,Othe,Automatic,FWD
7599,2013 MINI Countryman Cooper,82076.0,Brown,Black,Other / Unknown,FWD
9250,2011 Honda Pilot Touring,151000.0,Blue,Othe,Automatic,FWD
7987,2016 Kia Forte LX,65358.0,Blue,Black,Automatic,FWD
7399,2017 Kia Rio LX,62000.0,Red,Black,Automatic,RWD
8500,2013 Honda Civic LX,103249.0,Gray,Black,Automatic,FWD
6500,2013 Kia Soul Base,76268.0,Black,Black,Automatic,FWD
6995,2010 Honda Accord EX-L,143794.0,Black,Beige,Automatic,FWD
6695,2011 Kia Sportage LX,153029.0,Brown,Black,Automatic,FWD
8997,2011 Jeep Grand Cherokee Laredo,153352.0,White,Gray,Automatic,RWD
9752,2019 Ford Fiesta SE,40589.0,Silve,Black,Automatic,FWD
9395,2015 Hyundai Sonata SE,95263.0,Gray,Gray,Automatic,FWD
9788,2011 Honda Accord EX-L,107434.0,White,White,Automatic,FWD
6498,2010 Hyundai Tucson Limited,103084.0,Black,Black,Automatic,FWD
5000,2013 Chevrolet Sonic LS,94520.0,Brown,Black,Automatic,FWD
4633,2015 Nissan Versa 1.6 S+,124509.0,Black,Gray,CVT,FWD
9997,2017 Nissan Versa 1.6 SV,53672.0,White,Othe,CVT,FWD
9585,2015 Chevrolet Malibu 1LT,105607.0,Silve,Othe,Automatic,FWD
9999,2012 Honda Accord EX,115926.0,Othe,Othe,Manual,FWD
7900,2013 Hyundai Sonata GLS,85438.0,Silve,Gray,Automatic,FWD
6944,2013 Toyota Corolla,99181.0,Blue,Othe,Other / Unknown,FWD
6700,2012 Hyundai Accent GS,90141.0,Silve,Black,Automatic,FWD
9999,2014 Hyundai Veloster Base,52428.0,Red,Black,Automatic,FWD
6899,2013 Mazda Mazda3 i Sport,108850.0,Black,Black,Manual,FWD
7900,2012 Toyota Camry SE,118646.0,Black,Black,Automatic,FWD
7800,2015 Mazda Mazda3 i Sport,119530.0,White,Black,Automatic,Unknown
9995,2016 Ford Fiesta SE,44178.0,Red,Gray,Automatic,FWD
9995,2013 Hyundai Santa Fe Sport,95589.0,Black,Beige,Automatic,FWD
8900,2014 Nissan Rogue Select S,44800.0,Black,Black,CVT,FWD
9999,2016 Toyota Corolla LE,130327.0,Silve,Gray,CVT,FWD
9990,2013 Honda Accord EX,140353.0,Red,Gray,CVT,FWD
7900,2011 Chevrolet Traverse LT,104561.0,White,Othe,Automatic,FWD
4450,2014 Chevrolet Spark LS,54162.0,Blue,Silve,Manual,FWD
4499,2011 Mazda Mazda2 Sport,139943.0,Silve,Black,Manual,FWD
6950,2015 Mitsubishi Mirage,57841.0,White,Black,CVT,FWD
7995,2013 Hyundai Sonata GLS,140014.0,Gray,Gray,Automatic,FWD
6500,2015 Ford Fiesta SE,95000.0,Silve,Black,Automatic,Unknown
8999,2013 Hyundai Elantra GT Base,90277.0,Gray,Blue,Automatic,FWD
6500,2011 Kia Sportage LX,146853.0,Blue,Black,Automatic,FWD
6450,2014 Kia Optima LX,143000.0,Silve,Beige,Automatic,Unknown
5957,2011 Ford Focus SE,110915.0,Red,Black,Automatic,FWD
9980,2014 Nissan Altima 2.5 SL,134030.0,Red,Beige,CVT,FWD
9471,2011 Subaru Outback 2.5i Limited,108565.0,Blue,Black,CVT,AWD
7280,2012 Nissan Rogue S,128660.0,Red,Black,CVT,AWD
5995,2012 Chevrolet Sonic LTZ,120863.0,Gray,Othe,Manual,FWD
7500,2016 Hyundai Veloster Base,108902.0,Black,Black,Automatic,FWD
9988,2016 Subaru Impreza 2.0i,93032.0,Silve,Black,CVT,AWD
6164,2013 Honda Civic EX,111302.0,Blue,Beige,Automatic,FWD
6600,2014 Kia Soul Base,78500.0,Gray,Othe,Automatic,FWD
7397,2016 Kia Forte LX,52576.0,White,Black,Manual,FWD
7297,2017 Mitsubishi Mirage SE,45928.0,Blue,Black,CVT,FWD
7999,2012 Volkswagen Jetta SE,49990.0,Black,Black,Automatic,FWD
7930,2010 Honda Accord LX,97550.0,White,White,Automatic,FWD
6999,2010 GMC Acadia SLT-1,115870.0,Black,Beige,Automatic,FWD
4750,2010 Ford Focus SE,95000.0,Othe,Beige,Automatic,FWD
8687,2017 Kia Soul +,84023.0,Red,Black,Automatic,FWD
6449,2014 Kia Forte LX,101273.0,White,Black,Automatic,FWD
9995,2010 Mazda RX-8 Grand Touring,52168.0,Black,Black,Automanual,RWD
10000,2016 Chevrolet Malibu Limited LT,49000.0,Gold,Black,Automatic,FWD
8995,2016 Hyundai Elantra GT Base,90459.0,Blue,Black,Automatic,FWD
9988,2010 Mercedes-Benz E 350,98168.0,Black,Beige,Automatic,RWD
9998,2014 Nissan Altima 2.5 SV,97084.0,White,Black,CVT,FWD
8957,2019 Nissan Versa S,31166.0,Black,Gray,Manual,FWD
7995,2015 Volkswagen Tiguan Auto S,105993.0,Black,Black,Automatic,FWD
8756,2017 Ford Fiesta SE,53596.0,Gray,Black,Automatic,FWD
7800,2014 Hyundai Sonata GLS,91798.0,Red,Gray,Automatic,FWD
5950,2016 Hyundai Accent SE,56808.0,Beige,Beige,Automatic,FWD
7990,2011 Mercedes-Benz C 300,72641.0,Brown,Beige,Automatic,RWD
4900,2013 Honda Civic LX,73000.0,Silve,Othe,Automatic,FWD
8995,2018 Nissan Versa 1.6 SV,35510.0,Black,Black,CVT,FWD
9995,2016 Chevrolet Trax LT,51238.0,Black,Black,Automatic,FWD
7990,2011 Toyota RAV4 Sport,92187.0,Black,Othe,Automatic,FWD
6990,2012 Kia Rio EX,57472.0,Black,Beige,Automatic,FWD
9490,2016 Scion iA Base,34360.0,Gray,Blue,Automatic,FWD
8995,2011 Kia Optima SX,56584.0,Black,Gray,Automatic,FWD
7704,2013 Ford Fusion Titanium,147473.0,Black,Black,Automatic,FWD
9492,2013 MINI Hardtop Cooper S,109900.0,White,Othe,Manual,FWD
9900,2013 Volkswagen Jetta SE,78755.0,Black,Beige,Automatic,FWD
8989,2013 Toyota Corolla L,83994.0,Gray,Gray,Automatic,FWD
7986,2016 Nissan Versa Note SV,72853.0,White,Gray,CVT,FWD
8877,2014 Nissan Versa Note SV,63175.0,Red,Othe,CVT,FWD
9977,2015 Kia Sorento LX,116436.0,White,Othe,Automatic,FWD
8325,2012 Mazda CX-9 Touring,115283.0,Black,Black,Automatic,FWD
7999,2017 Chevrolet Spark LS,41738.0,White,Black,CVT,FWD
5569,2015 Nissan Altima 2.5 S,163758.0,Blue,Beige,CVT,FWD
8490,2014 Ford Escape SE,100885.0,Blue,Black,Automatic,FWD
8387,2014 Toyota Corolla L,93508.0,Silve,Gray,Automatic,FWD
5997,2011 Toyota Corolla Base,101648.0,Silve,Gray,Manual,FWD
7990,2013 Chevrolet Impala LS,112831.0,Red,Black,Automatic,FWD
8200,2015 Volkswagen Passat 1.8T S,69155.0,Gray,Black,Automatic,FWD
5900,2013 Chrysler 200 Touring,107431.0,Silve,Black,Automatic,FWD
5900,2011 Hyundai Elantra GLS,124500.0,Black,Gray,Automatic,FWD
8208,2013 Hyundai Sonata GLS,86054.0,Gray,Gray,Automatic,FWD
7000,2013 Kia Soul +,90847.0,White,Black,Manual,FWD
4788,2011 Chevrolet Aveo LT,95120.0,Gray,Gray,Automatic,FWD
7988,2010 Subaru Forester 2.5X,109327.0,Red,Gray,Automatic,AWD
7500,2015 Volkswagen Passat 1.8T Auto Wolfsburg Ed,72886.0,Silve,Black,Automatic,FWD
8299,2013 Volkswagen Tiguan SE,118617.0,Silve,Beige,Automatic,FWD
7870,2014 Kia Soul,67830.0,Brown,Black,Automatic,FWD
5000,2010 Chevrolet Aveo 5 LT,18089.0,White,Black,Automatic,FWD
4995,2012 Chevrolet Impala LTZ,124011.0,Black,Black,Automatic,FWD
9500,2014 Ford Escape SE,95664.0,Othe,Othe,Automatic,FWD
8499,2012 Honda CR-V LX,113917.0,Silve,Gray,Automatic,FWD
6826,2013 Mazda Mazda2 Touring,87496.0,Black,Black,Automatic,FWD
9991,2015 BMW X1 xDrive 28i,124412.0,Othe,Black,Automatic,AWD
9994,2013 Ford Mustang V6,101418.0,Othe,Gray,Automatic,RWD
9898,2018 Nissan Versa 1.6 SV,39497.0,Silve,Gray,CVT,FWD
9000,2013 Hyundai Genesis Coupe 3.8 Grand Touring,95000.0,White,Black,Automatic,RWD
7792,2016 Kia Soul Base,111719.0,Green,Gray,Automatic,FWD
8676,2014 Chevrolet Malibu 2LZ,145711.0,Black,Brow,Automatic,FWD
9000,2011 BMW 328 i,98000.0,White,White,Automatic,RWD
10000,2016 Ford Escape SE,99335.0,Gray,Black,Automatic,FWD
9500,2012 Hyundai Sonata GLS,6000.0,Blue,Beige,Automanual,FWD
6998,2010 Toyota RAV4,149675.0,Silve,Gray,Automatic,FWD
6995,2011 Toyota Corolla LE,131284.0,Beige,Beige,Automatic,FWD
4950,2014 Chevrolet Spark 1LT,106000.0,White,Black,Automatic,FWD
7400,2010 Ford Explorer XLT,97766.0,Black,Gray,Automatic,4x4/4-wheel drive
7998,2016 Ford Fiesta SE,67888.0,Gray,Black,Automatic,FWD
9443,2012 Honda Civic EX,99145.0,White,Othe,Automatic,FWD
8595,2016 Jeep Compass Sport,84553.0,White,Gray,Automatic,4x4/4-wheel drive
8991,2015 Ford Transit Connect XL,256267.0,White,Black,Automatic,FWD
5828,2011 Kia Soul +,122641.0,Green,Black,Automatic,FWD
9594,2015 Toyota Camry SE,102160.0,Black,Black,Automatic,FWD
6895,2012 Honda Civic LX,160067.0,Red,Gray,Automatic,FWD
